negative,"we 've seen ( eddie ) murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed "
negative,before landing squarely on `` stupid '' 
positive,into a few evocative images and striking character traits 
negative,offensive and nothing at all like real life 
positive,debut effort by `` project greenlight '' winner 
positive,"garnered from years of seeing it all , a condition only the old are privy to , and ... "
positive,"the full monty , but "
negative,making the proceedings more bizarre than actually amusing 
negative,"has none of the crackle of `` fatal attraction '' , `` 9 1/2 weeks '' , or even `` indecent proposal '' , "
positive,will once again be an honest and loving one 
negative,manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves 
negative,not good enough 
negative,"filled with low-brow humor , gratuitous violence and a disturbing disregard "
negative,aggressively anti-erotic 
positive,does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas 
positive,"what a concept , what an idea , what a thrill ride . "
negative,teeth-gnashing 
negative,that might otherwise separate them 
positive,"really , really good things can come in enormous packages "
positive,"smart , steamy mix "
positive,has never been smoother or more confident . 
positive,eloquently about the symbiotic relationship between art and life 
positive,very well shot or composed or edited 
negative,drowns out 
negative,seems like someone going through the motions . 
positive,k 19 stays afloat as decent drama/action flick 
negative,has intentionally left college or was killed 
negative,learned the hard way just 
negative,carvey 's rubber-face routine is no match for the insipid script he has crafted with harris goldberg . 
positive,good and ambitious film 
positive,"a movie that will surely be profane , politically charged music to the ears of cho 's fans . "
negative,"the dialogue is cumbersome , the simpering soundtrack and editing more so "
positive,"a pleasing , often-funny comedy "
positive,wise and knowing 
negative,"despite terrific special effects and funnier gags , harry potter and the chamber of secrets finds a way to make j.k. rowling 's marvelous series into a deadly bore . "
negative,distaste 
positive,spectacularly outrageous 
positive,an inventive 
negative,"gives us episodic choppiness , undermining the story 's emotional thrust . "
negative,the most horrific movie experience 
negative,... one resurrection too many . 
positive,"is holofcener 's deep , uncompromising curtsy to women she knows , and very likely is . "
positive,an exclamation point 
positive,( allen ) 
negative,of holes that will be obvious even to those who are n't looking for them 
positive,wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many . 
negative,a so-called ` comedy ' and not laugh 
negative,while cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller 
positive,the visuals and enveloping sounds of blue crush make this surprisingly decent flick worth a summertime look-see . 
negative,ice-t sticks his mug in the window of the couple 's bmw and begins haranguing the wife in bad stage dialogue 
positive,found his groove these days 
negative,all its moodiness 
positive,has some special qualities and the soulful gravity of crudup 's anchoring performance . 
negative,zero compelling storyline 
positive,the color sense of stuart little 2 is its most immediate and most obvious pleasure 
positive,is meaningful or memorable 
negative,'s so badly made on every level that i 'm actually having a hard time believing people were paid to make it . 
negative,such a bore 
positive,what makes this film special 
positive,that reopens an interesting controversy and never succumbs to sensationalism 
negative,is so deadly dull that watching the proverbial paint dry would be a welcome improvement 
positive,", the movie stirs us as well . "
negative,otherwise appalling 
negative,a mediocre one 
negative,in execution 
negative,"in its chicken heart , crush goes to absurd lengths to duck the very issues it raises . "
negative,are less than adorable 
negative,cold 
negative,a shabby script 
positive,that everyone can enjoy 
negative,dim-witted and lazy spin-off 
positive,had more fun watching spy than i had with most of the big summer movies . 
positive,grand as the lord of the rings 
negative,"to and wai ka fai are ) sure to find an enthusiastic audience among american action-adventure buffs , but the film 's interests "
positive,biting and witty feature 
positive,a chuckle 
negative,"a vat of failed jokes , twitchy acting , and general boorishness "
positive,"it ai n't art , by a long shot , but unlike last year 's lame musketeer , this dumas adaptation entertains . "
negative,"olivier assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation "
positive,on character 
negative,"any way of gripping what its point is , "
